station_name;station_no;ts_id;ts_name;parametertype_name;stationparameter_name;from;to
Gauge - Clyde River near Lanark;02KF010;80033042;233.WeeklyHistMin;Stage;HG;1991-01-01 00:00:00;2025-01-07 00:00:00
Gauge - Clyde River near Lanark;02KF010;80034042;234.MonthlyHistMin;Stage;HG;1991-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Clyde River near Lanark;02KF010;80035042;235.YearlyHistMin;Stage;HG;1991-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Clyde River near Lanark;02KF010;80036042;242.DailyHistMax;Stage;HG;1991-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Clyde River near Lanark;02KF010;80037042;243.WeeklyHistMax;Stage;HG;1991-01-01 00:00:00;2025-01-07 00:00:00
Gauge - Clyde River near Lanark;02KF010;80038042;244.MonthlyHistMax;Stage;HG;1991-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Clyde River near Lanark;02KF010;80039042;245.YearlyHistMax;Stage;HG;1991-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Clyde River near Lanark;02KF010;80040042;291.HourlyDomain;Stage;HG;2024-01-11 00:00:00;2024-01-11 08:00:00
Gauge - Clyde River near Lanark;02KF010;80041042;292.DailyDomain;Stage;HG;2024-01-01 00:00:00;2024-01-11 00:00:00
Gauge - Clyde River near Lanark;02KF010;80042042;290.CombinedDomain;Stage;HG;1991-01-01 00:00:00;2024-01-11 08:00:00
Gauge - Clyde River near Lanark;02KF010;80043042;294.MonthlyDomain;Stage;HG;2024-01-01 00:00:00;2024-02-01 00:00:00
Gauge - Clyde River near Lanark;02KF010;80052042;231.HourlyHistMin;Stage;HG;1991-01-01 00:00:00;2024-01-11 08:00:00
Gauge - Clyde River near Lanark;02KF010;80053042;241.HourlyHistMax;Stage;HG;1991-01-01 00:00:00;2024-01-11 08:00:00
Gauge - Clyde River near Lanark;02KF010;80054042;221.HourlyHistMean;Stage;HG;1991-01-01 00:00:00;2024-01-11 08:00:00
Gauge - Lanark;MVCA7;80158042;211.DailyMax;Stage;HG;2011-12-28 00:00:00;2024-01-12 00:00:00
Gauge - Lanark;MVCA7;80159042;210.HourMax;Stage;HG;2011-12-28 00:00:00;2024-01-11 10:00:00
Gauge - Clyde River at Gordon Rapids;02KF013;80166042;211.DailyMax;Stage;HG;1985-04-11 00:00:00;2024-01-12 00:00:00
Gauge - Clyde River at Gordon Rapids;02KF013;80167042;210.HourlyMax;Stage;HG;1985-04-11 00:00:00;2024-01-11 09:00:00
Gauge - Clyde River near Lanark;02KF010;80168042;211.DailyMax;Stage;HG;1991-01-01 00:00:00;2024-01-12 00:00:00
Gauge - Clyde River near Lanark;02KF010;80169042;210.HourlyMax;Stage;HG;1991-01-01 00:00:00;2024-01-11 09:00:00
Gauge - Lanark Dam;MVCA18;80661042;101.Original;Stage;HG;2022-05-01 07:15:00;2024-01-11 08:40:00
Gauge - Lanark Dam;MVCA18;80686042;102.Edited;Stage;HG;2022-05-01 07:15:00;2024-01-11 08:40:00
Gauge - Lanark Dam;MVCA18;80690042;201.HourlyMean;Stage;HG;2022-05-01 07:00:00;2024-01-11 09:00:00
Gauge - Lanark Dam;MVCA18;80691042;202.DailyMean;Stage;HG;2022-05-01 00:00:00;2024-01-12 00:00:00
Gauge - Lanark Dam;MVCA18;80692042;203.WeeklyMean;Stage;HG;2022-04-25 00:00:00;2024-01-15 00:00:00
Gauge - Lanark Dam;MVCA18;80693042;204.MonthlyMean;Stage;HG;2022-05-01 00:00:00;2024-02-01 00:00:00
Gauge - Lanark Dam;MVCA18;80694042;205.YearlyMean;Stage;HG;2022-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Lanark Dam;MVCA18;80695042;221.HourlyHistMean;Stage;HG;2022-05-01 07:15:00;2024-01-11 08:15:00
Gauge - Lanark Dam;MVCA18;80696042;222.DailyHistMean;Stage;HG;2022-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Lanark Dam;MVCA18;80697042;223.WeeklyHistMean;Stage;HG;2021-12-26 00:00:00;2025-01-05 00:00:00
Gauge - Lanark Dam;MVCA18;80698042;224.MonthlyHistMean;Stage;HG;2022-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Lanark Dam;MVCA18;80699042;225.YearlyHistMean;Stage;HG;2021-05-01 00:00:00;2025-05-01 00:00:00
Gauge - Lanark Dam;MVCA18;80700042;232.DailyHistMin;Stage;HG;2022-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Lanark Dam;MVCA18;80701042;233.WeeklyHistMin;Stage;HG;2021-12-26 00:00:00;2025-01-05 00:00:00
Gauge - Lanark Dam;MVCA18;80702042;234.MonthlyHistMin;Stage;HG;2022-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Lanark Dam;MVCA18;80703042;235.YearlyHistMin;Stage;HG;2021-05-01 00:00:00;2025-05-01 00:00:00
Gauge - Lanark Dam;MVCA18;80704042;242.DailyHistMax;Stage;HG;2022-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Lanark Dam;MVCA18;80705042;243.WeeklyHistMax;Stage;HG;2021-12-26 00:00:00;2025-01-05 00:00:00
Gauge - Lanark Dam;MVCA18;80706042;244.MonthlyHistMax;Stage;HG;2022-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Lanark Dam;MVCA18;80707042;245.YearlyHistMax;Stage;HG;2021-05-01 00:00:00;2025-05-01 00:00:00
Gauge - Lanark Dam;MVCA18;80712042;290.CombinedDomain;Stage;HG;2022-05-01 07:00:00;2024-01-11 08:00:00
Gauge - Lanark Dam;MVCA18;80713042;291.HourlyDomain;Stage;HG;2024-01-11 00:00:00;2024-01-11 08:00:00
Gauge - Lanark Dam;MVCA18;80714042;292.DailyDomain;Stage;HG;2024-01-01 00:00:00;2024-01-11 00:00:00
Gauge - Lanark Dam;MVCA18;80715042;294.MonthlyDomain;Stage;HG;2024-01-01 00:00:00;2024-02-01 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;80883042;101.Original;Stage;HG;2018-11-06 10:15:00;2024-01-11 02:45:00
Gauge - Ottawa River at Britannia;02KF005;80922042;101.Original;Stage;HG;1986-07-08 19:59:00;2024-01-11 09:35:00
Gauge - Ottawa River at Britannia;02KF005;80974042;102.Edited;Stage;HG;1986-07-08 19:59:00;2024-01-11 08:35:00
Gauge - Ottawa River at Britannia;02KF005;80980042;201.HourlyMean;Stage;HG;1986-07-08 19:00:00;2024-01-11 09:00:00
Gauge - Ottawa River at Britannia;02KF005;80981042;202.DailyMean;Stage;HG;1986-07-08 00:00:00;2024-01-12 00:00:00
Gauge - Ottawa River at Britannia;02KF005;80982042;203.WeeklyMean;Stage;HG;1986-07-07 00:00:00;2024-01-15 00:00:00
Gauge - Ottawa River at Britannia;02KF005;80983042;204.MonthlyMean;Stage;HG;1986-07-01 00:00:00;2024-02-01 00:00:00
Gauge - Ottawa River at Britannia;02KF005;80984042;205.YearlyMean;Stage;HG;1986-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Ottawa River at Britannia;02KF005;80989042;221.HourlyHistMean;Stage;HG;1986-07-08 19:59:00;2024-01-11 07:59:00
Gauge - Ottawa River at Britannia;02KF005;80990042;222.DailyHistMean;Stage;HG;1986-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Ottawa River at Britannia;02KF005;80991042;223.WeeklyHistMean;Stage;HG;1985-12-31 00:00:00;2025-01-07 00:00:00
Gauge - Ottawa River at Britannia;02KF005;80992042;224.MonthlyHistMean;Stage;HG;1985-12-08 00:00:00;2025-01-08 00:00:00
Gauge - Ottawa River at Britannia;02KF005;80993042;225.YearlyHistMean;Stage;HG;1985-07-08 00:00:00;2025-07-08 00:00:00
Gauge - Ottawa River at Britannia;02KF005;80998042;232.DailyHistMin;Stage;HG;1986-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Ottawa River at Britannia;02KF005;80999042;233.WeeklyHistMin;Stage;HG;1985-12-31 00:00:00;2025-01-07 00:00:00
Gauge - Ottawa River at Britannia;02KF005;81000042;234.MonthlyHistMin;Stage;HG;1985-12-08 00:00:00;2025-01-08 00:00:00
Gauge - Ottawa River at Britannia;02KF005;81001042;235.YearlyHistMin;Stage;HG;1985-07-08 00:00:00;2025-07-08 00:00:00
Gauge - Ottawa River at Britannia;02KF005;81006042;242.DailyHistMax;Stage;HG;1986-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Ottawa River at Britannia;02KF005;81007042;243.WeeklyHistMax;Stage;HG;1985-12-31 00:00:00;2025-01-07 00:00:00
Gauge - Ottawa River at Britannia;02KF005;81008042;244.MonthlyHistMax;Stage;HG;1985-12-08 00:00:00;2025-01-08 00:00:00
Gauge - Ottawa River at Britannia;02KF005;81009042;245.YearlyHistMax;Stage;HG;1985-07-08 00:00:00;2025-07-08 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81031042;102.Edited;Stage;HG;2018-11-06 10:15:00;2024-01-11 02:45:00
Gauge - Clayton Lake at Dam;WISKI-0321;81032042;111.Original Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81033042;112.Edited Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81034042;180.TargetMin;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81035042;181.TargetMax;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81036042;182.TargetMean;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81037042;201.HourlyMean;Stage;HG;2018-11-06 10:00:00;2024-01-11 03:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81038042;202.DailyMean;Stage;HG;2018-11-06 00:00:00;2024-01-12 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81039042;203.WeeklyMean;Stage;HG;2018-11-05 00:00:00;2024-01-15 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81040042;204.MonthlyMean;Stage;HG;2018-11-01 00:00:00;2024-02-01 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81041042;205.YearlyMean;Stage;HG;2018-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81042042;206.DailyMean Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81043042;207.WeeklyMean Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81044042;208.MonthlyMean Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81045042;209.YearlyMean Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81046042;221.HourlyHistMean;Stage;HG;2018-11-06 10:15:00;2024-01-11 03:15:00
Gauge - Clayton Lake at Dam;WISKI-0321;81047042;222.DailyHistMean;Stage;HG;2018-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81048042;223.WeeklyHistMean;Stage;HG;2017-12-26 00:00:00;2025-01-07 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81049042;224.MonthlyHistMean;Stage;HG;2017-12-06 00:00:00;2025-01-06 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81050042;225.YearlyHistMean;Stage;HG;2017-11-06 00:00:00;2025-11-06 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81051042;226.DailyHistMean Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81052042;227.WeeklyHistMean Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81053042;228.MonthlyHistMean Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81054042;229.YearlyHistMean Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81055042;232.DailyHistMin;Stage;HG;2018-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81056042;233.WeeklyHistMin;Stage;HG;2017-12-26 00:00:00;2025-01-07 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81057042;234.MonthlyHistMin;Stage;HG;2017-12-06 00:00:00;2025-01-06 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81058042;235.YearlyHistMin;Stage;HG;2017-11-06 00:00:00;2025-11-06 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81059042;236.DailyHistMin Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81060042;237.WeeklyHistMin Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81061042;238.MonthlyHistMin Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81062042;239.YearlyHistMin Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81063042;242.DailyHistMax;Stage;HG;2018-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81064042;243.WeeklyHistMax;Stage;HG;2017-12-26 00:00:00;2025-01-07 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81065042;244.MonthlyHistMax;Stage;HG;2017-12-06 00:00:00;2025-01-06 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81066042;245.YearlyHistMax;Stage;HG;2017-11-06 00:00:00;2025-11-06 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81067042;246.DailyHistMax Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81068042;247.WeeklyHistMax Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81069042;248.MonthlyHistMax Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81070042;249.YearlyHistMax Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81071042;251.Target Range;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81072042;252.Target Range Rollout;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81073042;253.Min Target Range;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81074042;254.Max Target Range;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81075042;290.CombinedDomain;Stage;HG;2018-11-06 10:00:00;2024-01-11 02:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81076042;291.HourlyDomain;Stage;HG;2024-01-11 00:00:00;2024-01-11 03:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81077042;292.DailyDomain;Stage;HG;2024-01-01 00:00:00;2024-01-11 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81078042;294.MonthlyDomain;Stage;HG;2024-01-01 00:00:00;2024-02-01 00:00:00
Gauge - Clayton Lake at Dam;WISKI-0321;81079042;296.CombinedDomain Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81080042;297.HourlyDomain Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81081042;298.DailyDomain Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81082042;299.MonthlyDomain Staff;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81083042;530.TargetMin Rollout;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81084042;534.MonthlyTargetMin;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81085042;540.TargetMax Rollout;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81086042;544.MonthlyTargetMax;Stage;HG;;
Gauge - Clayton Lake at Dam;WISKI-0321;81087042;550.TargetMean Rollout;Stage;HG;;
Gauge - Shabomeka Lake;MVCA1;81305042;201.HourlyMean;Precipitation, Rain and Snow;PP;2015-10-08 00:00:00;2024-01-10 13:00:00
Gauge - Shabomeka Lake;MVCA1;81306042;202.DailyMean;Precipitation, Rain and Snow;PP;2015-10-08 00:00:00;2024-01-11 00:00:00
Gauge - Shabomeka Lake;MVCA1;81307042;203.WeeklyMean;Precipitation, Rain and Snow;PP;2015-10-05 00:00:00;2024-01-15 00:00:00
Gauge - Shabomeka Lake;MVCA1;81308042;204.MonthlyMean;Precipitation, Rain and Snow;PP;2015-10-01 00:00:00;2024-02-01 00:00:00
Gauge - Shabomeka Lake;MVCA1;81309042;205.YearlyMean;Precipitation, Rain and Snow;PP;2015-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Shabomeka Lake;MVCA1;81310042;213.WeeklyTotal;Precipitation, Rain and Snow;PP;2015-10-05 00:00:00;2024-01-15 00:00:00
Gauge - Shabomeka Lake;MVCA1;81311042;217.1 Week Moving Total;Precipitation, Rain and Snow;PP;2015-10-08 00:00:00;2024-01-11 00:00:00
Gauge - Shabomeka Lake;MVCA1;81312042;218.1 Month Moving Total;Precipitation, Rain and Snow;PP;2015-10-08 00:00:00;2024-01-11 00:00:00
Gauge - Shabomeka Lake;MVCA1;81313042;219.3 Month Moving Total;Precipitation, Rain and Snow;PP;2015-10-08 00:00:00;2024-01-11 00:00:00
Gauge - Shabomeka Lake;MVCA1;81314042;220.18 Month Moving Total;Precipitation, Rain and Snow;PP;2015-10-08 00:00:00;2024-01-11 00:00:00
Gauge - Shabomeka Lake;MVCA1;81315042;301.Average Historical Monthly Total;Precipitation, Rain and Snow;PP;2015-10-08 00:00:00;2024-02-08 00:00:00
Gauge - Shabomeka Lake;MVCA1;81316042;302.Average Historical Monthly Total per Day;Precipitation, Rain and Snow;PP;2015-10-08 00:00:00;2024-02-08 00:00:00
Gauge - Shabomeka Lake;MVCA1;81317042;310.Average Historical 1 Month Moving Total;Precipitation, Rain and Snow;PP;2015-10-08 00:00:00;2024-02-08 00:00:00
Gauge - Shabomeka Lake;MVCA1;81318042;312.Threshold 1 Month Level II > 40% and < 60% of Historical Average;Precipitation, Rain and Snow;PP;2015-10-08 00:00:00;2024-02-09 00:00:00
Gauge - Shabomeka Lake;MVCA1;81319042;313.Threshold 1 Month Level III < 40% of Historical Average;Precipitation, Rain and Snow;PP;2015-10-08 00:00:00;2024-02-09 00:00:00
Gauge - Shabomeka Lake;MVCA1;81320042;320.Average Historical 3 Month Moving Total;Precipitation, Rain and Snow;PP;2015-10-08 00:00:00;2024-02-08 00:00:00
Gauge - Shabomeka Lake;MVCA1;81321042;321.Threshold 3 Months Level I < 80% of Historical Average;Precipitation, Rain and Snow;PP;2015-10-08 00:00:00;2024-02-09 00:00:00
Gauge - Shabomeka Lake;MVCA1;81322042;322.Threshold 3 Months Level II > 40% and < 60% of Historical Average;Precipitation, Rain and Snow;PP;2015-10-08 00:00:00;2024-02-09 00:00:00
Gauge - Shabomeka Lake;MVCA1;81323042;323.Threshold 3 Months Level III < 40% of Historical Average;Precipitation, Rain and Snow;PP;2015-10-08 00:00:00;2024-02-09 00:00:00
Gauge - Shabomeka Lake;MVCA1;81324042;330.Average Historical 18 Month Moving Total;Precipitation, Rain and Snow;PP;2015-10-08 00:00:00;2024-02-08 00:00:00
Gauge - Shabomeka Lake;MVCA1;81325042;331.Threshold 18 Months Level I < 80% of Historical Average;Precipitation, Rain and Snow;PP;2015-10-08 00:00:00;2024-02-09 00:00:00
Gauge - Shabomeka Lake;MVCA1;81326042;332.Threshold 18 Months Level II > 40% and < 60% of Historical Average;Precipitation, Rain and Snow;PP;2015-10-08 00:00:00;2024-02-09 00:00:00
Gauge - Shabomeka Lake;MVCA1;81327042;333.Threshold 18 Months Level III < 40% of Historical Average ;Precipitation, Rain and Snow;PP;2015-10-08 00:00:00;2024-02-09 00:00:00
Gauge - Palmerston Lake;MVCA6;81328042;201.HourlyMean;Precipitation, Rain and Snow;PP;2016-07-17 00:00:00;2024-01-11 07:00:00
Gauge - Palmerston Lake;MVCA6;81329042;202.DailyMean;Precipitation, Rain and Snow;PP;2016-07-17 00:00:00;2024-01-12 00:00:00
Gauge - Palmerston Lake;MVCA6;81330042;203.WeeklyMean;Precipitation, Rain and Snow;PP;2016-07-11 00:00:00;2024-01-15 00:00:00
Gauge - Palmerston Lake;MVCA6;81331042;204.MonthlyMean;Precipitation, Rain and Snow;PP;2016-07-01 00:00:00;2024-02-01 00:00:00
Gauge - Palmerston Lake;MVCA6;81332042;205.YearlyMean;Precipitation, Rain and Snow;PP;2016-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Palmerston Lake;MVCA6;81333042;213.WeeklyTotal;Precipitation, Rain and Snow;PP;2016-07-11 00:00:00;2024-01-15 00:00:00
Gauge - Palmerston Lake;MVCA6;81334042;217.1 Week Moving Total;Precipitation, Rain and Snow;PP;2016-07-17 00:00:00;2024-01-12 00:00:00
Gauge - Palmerston Lake;MVCA6;81335042;218.1 Month Moving Total;Precipitation, Rain and Snow;PP;2016-07-17 00:00:00;2024-01-12 00:00:00
Gauge - Palmerston Lake;MVCA6;81336042;219.3 Month Moving Total;Precipitation, Rain and Snow;PP;2016-07-17 00:00:00;2024-01-12 00:00:00
Gauge - Palmerston Lake;MVCA6;81337042;220.18 Month Moving Total;Precipitation, Rain and Snow;PP;2016-07-17 00:00:00;2024-01-12 00:00:00
Gauge - Palmerston Lake;MVCA6;81338042;301.Average Historical Monthly Total;Precipitation, Rain and Snow;PP;2016-07-17 00:00:00;2024-01-17 00:00:00
Gauge - Palmerston Lake;MVCA6;81339042;302.Average Historical Monthly Total per Day;Precipitation, Rain and Snow;PP;2016-07-17 00:00:00;2024-01-17 00:00:00
Gauge - Palmerston Lake;MVCA6;81340042;310.Average Historical 1 Month Moving Total;Precipitation, Rain and Snow;PP;2016-07-17 00:00:00;2024-01-17 00:00:00
Gauge - Palmerston Lake;MVCA6;81341042;312.Threshold 1 Month Level II > 40% and < 60% of Historical Average;Precipitation, Rain and Snow;PP;2016-07-17 00:00:00;2024-01-18 00:00:00
Gauge - Palmerston Lake;MVCA6;81342042;313.Threshold 1 Month Level III < 40% of Historical Average;Precipitation, Rain and Snow;PP;2016-07-17 00:00:00;2024-01-18 00:00:00
Gauge - Palmerston Lake;MVCA6;81343042;320.Average Historical 3 Month Moving Total;Precipitation, Rain and Snow;PP;2016-07-17 00:00:00;2024-01-17 00:00:00
Gauge - Palmerston Lake;MVCA6;81344042;321.Threshold 3 Months Level I < 80% of Historical Average;Precipitation, Rain and Snow;PP;2016-07-17 00:00:00;2024-01-18 00:00:00
Gauge - Palmerston Lake;MVCA6;81345042;322.Threshold 3 Months Level II > 40% and < 60% of Historical Average;Precipitation, Rain and Snow;PP;2016-07-17 00:00:00;2024-01-18 00:00:00
Gauge - Palmerston Lake;MVCA6;81346042;323.Threshold 3 Months Level III < 40% of Historical Average;Precipitation, Rain and Snow;PP;2016-07-17 00:00:00;2024-01-18 00:00:00
Gauge - Palmerston Lake;MVCA6;81347042;330.Average Historical 18 Month Moving Total;Precipitation, Rain and Snow;PP;2016-07-17 00:00:00;2024-01-17 00:00:00
Gauge - Palmerston Lake;MVCA6;81348042;331.Threshold 18 Months Level I < 80% of Historical Average;Precipitation, Rain and Snow;PP;2016-07-17 00:00:00;2024-01-18 00:00:00
Gauge - Palmerston Lake;MVCA6;81349042;332.Threshold 18 Months Level II > 40% and < 60% of Historical Average;Precipitation, Rain and Snow;PP;2016-07-17 00:00:00;2024-01-18 00:00:00
Gauge - Palmerston Lake;MVCA6;81350042;333.Threshold 18 Months Level III < 40% of Historical Average ;Precipitation, Rain and Snow;PP;2016-07-17 00:00:00;2024-01-18 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;81495042;111.Original Staff;Stage;HG;;
Gauge - Poole Creek at Maple Grove;MVCA12;81496042;112.Edited Staff;Stage;HG;;
Gauge - Poole Creek at Maple Grove;MVCA12;81500042;201.HourlyMean;Stage;HG;2017-05-03 13:00:00;2024-01-10 13:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;81501042;202.DailyMean;Stage;HG;2017-05-03 00:00:00;2024-01-11 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;81502042;203.WeeklyMean;Stage;HG;2017-05-01 00:00:00;2024-01-15 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;81503042;204.MonthlyMean;Stage;HG;2017-05-01 00:00:00;2024-02-01 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;81504042;205.YearlyMean;Stage;HG;2017-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;81509042;221.HourlyHistMean;Stage;HG;2017-05-03 13:00:00;2024-01-10 13:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;81510042;222.DailyHistMean;Stage;HG;2017-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;81511042;223.WeeklyHistMean;Stage;HG;2016-12-28 00:00:00;2025-01-01 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;81512042;224.MonthlyHistMean;Stage;HG;2016-12-03 00:00:00;2025-01-03 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;81513042;225.YearlyHistMean;Stage;HG;2016-05-03 00:00:00;2025-05-03 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;81518042;232.DailyHistMin;Stage;HG;2017-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;81519042;233.WeeklyHistMin;Stage;HG;2016-12-28 00:00:00;2025-01-01 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;81520042;234.MonthlyHistMin;Stage;HG;2016-12-03 00:00:00;2025-01-03 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;81521042;235.YearlyHistMin;Stage;HG;2016-05-03 00:00:00;2025-05-03 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;81526042;242.DailyHistMax;Stage;HG;2017-01-01 00:00:00;2025-01-01 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;81527042;243.WeeklyHistMax;Stage;HG;2016-12-28 00:00:00;2025-01-01 00:00:00
Gauge - Poole Creek at Maple Grove;MVCA12;81528042;244.MonthlyHistMax;Stage;HG;2016-12-03 00:00:00;2025-01-03 00:00:00
